travel_time_sec,temperature_2m (°C),precipitation (mm),relative_humidity_2m (%),visibility (m),wind_speed_10m (km/h),bias
482,-5.9,0,47,42900,19.1,1
485,-5.9,0,47,42900,19.1,1
462,-4.6,0,44,35200,17,1
460,-4.6,0,44,35200,17,1
466,-2.8,0,39,33500,14.4,1
440,-2.8,0,39,33500,14.4,1
524,-2.4,0,40,40700,10.8,1
484,-2.4,0,40,40700,10.8,1
436,-1.4,0,37,54500,14.4,1
474,-1.4,0,37,54500,14.4,1
437,-1.4,0,37,54500,14.4,1
457,-2.5,0,41,31400,8.1,1
458,-2.5,0,41,31400,8.1,1
436,-2.5,0,41,31400,8.1,1
606,-2,0,37,42400,13,1
474,-2,0,37,42400,13,1
427,-2.8,0,42,27900,6.8,1
455,-2.8,0,42,27900,6.8,1
434,-2.2,0,38,39100,11.9,1
447,-2.2,0,38,39100,11.9,1
462,-2.2,0,38,37200,12.2,1
452,-2.2,0,38,37200,12.2,1
421,-2.2,0,38,37200,12.2,1
449,-3.8,0,40,43300,9,1
455,-3.8,0,40,43300,9,1
530,-5.2,0,44,38100,6.3,1
585,-3.1,0,42,48700,10.9,1
452,-3.1,0,42,48700,10.9,1
423,-3.9,0,40,38400,7.9,1
450,-3.9,0,40,38400,7.9,1
598,-3.5,0,40,50400,11,1
478,-3.5,0,40,50400,11,1
448,-3.7,0,42,41000,8.3,1
442,-3.7,0,42,41000,8.3,1
438,-3.8,0,40,33000,10.1,1
435,-3.8,0,40,33000,10.1,1
416,-4.9,0,42,41200,6.9,1
429,-4.9,0,42,41200,6.9,1
469,-3.9,0,41,36700,7.6,1
424,-3.9,0,41,36700,7.6,1
426,-4.2,0,41,49000,11,1
414,-4.2,0,41,49000,11,1
438,-3.9,0,40,33800,8.4,1
439,-10,0,58,28300,9.1,1
469,-10,0,58,28300,9.1,1
455,-10,0,58,28300,9.1,1
497,-10.5,0,58,27400,9.5,1
469,-10.5,0,58,27400,9.5,1
438,-9.8,0,57,30200,14.7,1
436,-9.8,0,57,30200,14.7,1
438,-8.9,0,47,37200,16.9,1
478,-8.9,0,47,37200,16.9,1
446,-8.9,0,47,37200,16.9,1
453,-1.9,0,39,51900,13.7,1
412,-5.5,0,46,32300,8.9,1
470,-9.8,0,58,12200,11,1
425,-9.8,0,58,12200,11,1
437,-9.8,0,58,12200,11,1
482,-9.2,0,67,24900,8.4,1
431,-9.2,0,67,24900,8.4,1
447,-9.2,0,67,24900,8.4,1
521,-11,0,65,25000,7.2,1
454,-11,0,65,25000,7.2,1
453,-11,0,66,23200,9.1,1
450,-11,0,66,23200,9.1,1
430,-11,0,66,23200,9.1,1
452,-9.2,0,60,15200,11.2,1
418,-9.2,0,60,15200,11.2,1
428,-9.2,0,60,15200,11.2,1
471,-10,0,67,26000,7.6,1
423,-10,0,67,26000,7.6,1
445,-10,0,67,26000,7.6,1
430,-10.9,0,66,20800,9.2,1
440,-10.9,0,66,20800,9.2,1
462,-8.3,0,62,14400,10.1,1
464,-8.3,0,62,14400,10.1,1
429,-8.3,0,62,14400,10.1,1
470,-10.4,0,67,21600,8,1
451,-10.4,0,67,21600,8,1
444,-10.9,0,67,26700,7.1,1
469,-10.9,0,67,26700,7.1,1
534,-10.7,0,66,19200,9,1
487,-10.7,0,66,19200,9,1
498,-8.4,0,64,28500,10.2,1
521,-8.4,0,64,28500,10.2,1
498,-10.7,0,65,20300,8.9,1
445,-10.7,0,65,20300,8.9,1
464,-10.7,0,65,20300,8.9,1
540,-8.4,0,65,25900,11.7,1
458,-8.4,0,65,25900,11.7,1
461,-8.4,0,65,25900,11.7,1
533,-10.8,0,65,26100,4.8,1
449,-10.8,0,65,26100,4.8,1
467,-8.6,0,66,24100,11.6,1
506,-12.2,0,67,21200,8,1
450,-12.2,0,67,21200,8,1
445,-12.3,0,66,21200,7.2,1
462,-12.3,0,66,21200,7.2,1
457,-11.3,0,67,25100,9.3,1
468,-11.3,0,67,25100,9.3,1
444,-12.3,0,66,23000,4.9,1
452,-12.3,0,66,23000,4.9,1
445,-11.6,0,68,23800,8,1
439,-11.6,0,68,23800,8,1
450,-12.2,0,67,22200,7.5,1
466,-12.2,0,67,22200,7.5,1
437,-12,0,68,22700,9.2,1
469,-12,0,68,22700,9.2,1
460,-11.8,0,69,20900,7,1
446,-11.8,0,69,20900,7,1
437,-11.8,0,69,20900,7,1
456,-12.1,0,68,22700,7.2,1
458,-12.1,0,68,22700,7.2,1
443,-12.3,0,68,22100,8.4,1
420,-12.3,0,68,22100,8.4,1
489,-11,0,70,20700,4.4,1
474,-11,0,70,20700,4.4,1
446,-7.9,0,58,14000,10,1
497,-7.9,0,58,14000,10,1
458,-9.9,0,70,24600,7.1,1
441,-9.9,0,70,24600,7.1,1
438,-7.5,0,58,13900,9.7,1
453,-7.5,0,58,13900,9.7,1
782,-9.5,0,68,20600,6.7,1
567,-9.5,0,68,20600,6.7,1
462,-9.5,0,68,20600,6.7,1
464,-7,0,59,14600,11.5,1
464,-7,0,59,14600,11.5,1
455,-6.5,0,60,30200,9.2,1
439,-6.5,0,60,30200,9.2,1
444,-6.5,0,60,30200,9.2,1
434,-9,0,65,16600,7.7,1
475,-8.6,0,61,15400,8.2,1
545,-8.6,0,61,15400,8.2,1
428,-8.6,0,61,15400,8.2,1
473,-8,0,59,200,9.6,1
454,-8,0,59,200,9.6,1
442,-8,0,59,200,9.6,1
462,-4.7,0,67,24600,6.6,1
445,-4.7,0,67,24600,6.6,1
452,-4.7,0,67,24600,6.6,1
468,-2.1,0,69,25200,7.2,1
498,-2.1,0,69,25200,7.2,1
452,-2,0,67,24200,9,1
455,-2,0,67,24200,9,1
472,-1.9,0,67,24000,8.9,1
393,-1.9,0,67,24000,8.9,1
448,-1.9,0,67,24000,8.9,1
439,-1.9,0,67,24000,8.9,1
445,-2.5,0,69,24500,7.7,1
470,-2.5,0,69,24500,7.7,1
451,-2.5,0,69,24500,7.7,1
440,-6.4,0,61,23700,7.9,1
445,-6.4,0,61,23700,7.9,1
434,-6.4,0,61,23700,7.9,1
481,-4.3,0,67,24100,7,1
490,-4.3,0,67,24100,7,1
462,-3.1,0,67,26500,8.7,1
490,-3.1,0,67,26500,8.7,1
464,-3.1,0,67,26500,8.7,1
458,-2.2,0,68,24300,7.6,1
474,-2.2,0,68,24300,7.6,1
496,-6.1,0,63,23600,9.4,1
460,-6.1,0,63,23600,9.4,1
457,-2,0,68,24100,6.3,1
457,-2,0,68,24100,6.3,1
457,-2,0,68,24100,6.3,1
460,-5.7,0,65,22800,9.8,1
454,-5.7,0,65,22800,9.8,1
471,-5.7,0,65,22800,9.8,1
476,-3.3,0,68,24700,6.2,1
461,-3.3,0,68,24700,6.2,1
507,-3,0,68,24100,7.4,1
468,-3,0,68,24100,7.4,1
523,-3,0,68,24100,7.4,1
451,-1.6,0,67,26500,7.8,1
431,-1.6,0,67,26500,7.8,1
478,-1.6,0,67,26500,7.8,1
458,-4.8,0,66,27100,5.7,1
445,-4.8,0,66,27100,5.7,1
472,-4.8,0,66,27100,5.7,1
476,-2.7,0,69,23600,9.5,1
461,-2.7,0,69,23600,9.5,1
495,-2.7,0,69,23600,9.5,1
479,-2.2,0,67,24400,10.3,1
462,-2.2,0,67,24400,10.3,1
456,-5.1,0,67,25300,4.9,1
487,-5.1,0,67,25300,4.9,1
425,-1.7,0,59,30000,5.8,1
446,-1.7,0,59,30000,5.8,1
433,-1.2,0,66,27500,8.9,1
455,-1.2,0,66,27500,8.9,1
427,-1.9,0,61,28000,6.6,1
463,-1.9,0,61,28000,6.6,1
453,-1.8,0,64,24400,7.8,1
468,-1.8,0,64,24400,7.8,1
448,-2.2,0,63,25900,5.7,1
471,-2.2,0,63,25900,5.7,1
432,-1.8,0,62,23700,7.3,1
424,-1.8,0,62,23700,7.3,1
458,-1.7,0,59,23300,8.4,1
542,-1.7,0,59,23300,8.4,1
462,-1,0,58,33200,7,1
461,-1,0,58,33200,7,1
458,-1,0,58,33200,7,1
442,-3.7,0,60,30700,7.9,1
465,-3.7,0,60,30700,7.9,1
443,-5.7,0,60,24900,9.4,1
435,-2.1,0,64,28400,4,1
450,-2.1,0,64,28400,4,1
400,-4.2,0,61,29200,8.4,1
459,-4.2,0,61,29200,8.4,1
460,-3.1,0,60,31700,8,1
430,-3.1,0,60,31700,8,1
451,-2.5,0,64,28000,4.5,1
441,-2.5,0,64,28000,4.5,1
436,-4.8,0,62,27200,9.8,1
432,-4.8,0,62,27200,9.8,1
429,-5.2,0,61,26200,10.1,1
464,-5.2,0,61,26200,10.1,1
457,-3.1,0,62,27600,6.5,1
504,-3.1,0,62,27600,6.5,1
429,-4.7,0,62,28000,9,1
434,-4.7,0,62,28000,9,1
458,-3.6,0,61,26700,6.6,1
431,-9.6,0,55,17600,10.8,1
556,-9.6,0,55,17600,10.8,1
469,-9.6,0,55,17600,10.8,1
443,-9.8,0,56,18500,9.9,1
454,-9.8,0,56,18500,9.9,1
412,-10,0,57,200,10.6,1
449,-6.2,0,59,24300,9.2,1
481,-6.4,0,62,27600,15.8,1
444,-6.4,0,62,27600,15.8,1
438,-6.4,0,62,27600,15.8,1
463,-6.8,0,59,29700,18.6,1
436,-6.8,0,59,29700,18.6,1
482,-6.3,0,63,26700,21.3,1
477,-6.3,0,63,26700,21.3,1
437,-7,0,59,28300,17.4,1
468,-7,0,59,28300,17.4,1
458,-6.2,0,63,26400,21.9,1
434,-6.2,0,63,26400,21.9,1
445,-6.2,0,63,26400,21.9,1
428,-6.5,0,61,27400,15.6,1
424,-6.5,0,61,27400,15.6,1
427,-6.5,0,61,27400,15.6,1
427,-6.4,0,60,30900,21.6,1
437,-6.4,0,60,30900,21.6,1
445,-6.4,0,60,30900,21.6,1
459,-6.1,0,62,28300,21.9,1
463,-6.1,0,62,28300,21.9,1
437,-6.7,0,60,27600,15,1
428,-6.7,0,60,27600,15,1
502,-6.7,0,60,27600,15,1
448,-6.4,0,61,29100,20,1
441,-6.4,0,61,29100,20,1
438,-6,0,62,30200,21.5,1
474,-6,0,62,30200,21.5,1
469,-6.4,0,62,28000,19.2,1
471,-6.4,0,62,28000,19.2,1
470,-6.4,0,62,28000,19.2,1
438,-6.3,0,59,31600,21.6,1
473,-6.3,0,59,31600,21.6,1
452,-6.3,0,59,31600,21.6,1
467,-6.2,0,62,27200,19,1
450,-6.2,0,62,27200,19,1
433,-6.2,0,62,27200,19,1
460,-6.6,0,59,30700,20.1,1
428,-6.6,0,59,30700,20.1,1
436,-6,0,63,29000,21.3,1
458,-6,0,63,29000,21.3,1
461,-7.4,0,61,27800,18.2,1
471,-7.4,0,61,27800,18.2,1
474,-7.7,0,62,28400,18.8,1
466,-7.7,0,62,28400,18.8,1
471,-6.6,0,61,29000,21.5,1
455,-6.6,0,61,29000,21.5,1
435,-7.1,0,62,30000,18.4,1
467,-7.1,0,62,30000,18.4,1
448,-6.7,0,61,26600,21.2,1
468,-6.7,0,61,26600,21.2,1
433,-6.9,0,62,28500,17.3,1
438,-6.9,0,62,28500,17.3,1
436,-6.8,0,60,26500,21.3,1
522,-6.8,0,60,26500,21.3,1
494,-6.5,0,62,27300,16.9,1
513,-6.5,0,62,27300,16.9,1
447,-6.5,0,62,27300,16.9,1
478,-6.5,0,60,31500,19.7,1
466,-6.5,0,60,31500,19.7,1
465,-7.1,0,60,26800,19.1,1
446,-7.1,0,60,26800,19.1,1
445,-5.9,0,61,27800,16.8,1
443,-5.9,0,61,27800,16.8,1
440,-4,0,59,30600,23.5,1
495,-4,0,59,30600,23.5,1
433,-5.4,0,61,30400,21,1
429,-5.4,0,61,30400,21,1
434,-3.6,0,58,31200,23,1
460,-3.6,0,58,31200,23,1
459,-4.8,0,61,29500,20.8,1
448,-4.8,0,61,29500,20.8,1
445,-4.8,0,61,29500,20.8,1
518,-3.3,0,56,31900,23.4,1
453,-3.3,0,56,31900,23.4,1
457,-3.4,0,55,35600,23.5,1
542,-3.4,0,55,35600,23.5,1
451,-3.4,0,55,35600,23.5,1
442,-4.4,0,61,29400,21.3,1
475,-4.4,0,61,29400,21.3,1
432,-4.1,0,61,30200,22.9,1
450,-4.1,0,61,30200,22.9,1
517,-4.5,0,60,31500,24,1
478,-4.5,0,60,31500,24,1
450,-4.5,0,60,31500,24,1
465,-2.4,0,46,33500,23.8,1
492,-2.4,0,46,33500,23.8,1
418,-2.4,0,46,33500,23.8,1
456,-0.4,0,43,47400,21.9,1
474,-0.4,0,43,47400,21.9,1
431,-0.4,0,43,47400,21.9,1
490,-3.9,0,53,32000,25,1
453,-3.9,0,53,32000,25,1
448,-3.9,0,53,32000,25,1
477,-2.4,0,45,32400,23.6,1
440,-2.4,0,45,32400,23.6,1
504,-1,0,42,39400,21.5,1
459,-1,0,42,39400,21.5,1
436,-1.1,0,44,45700,22.2,1
466,-1.1,0,44,45700,22.2,1
474,-1.1,0,44,45700,22.2,1
457,-0.8,0,41,37700,22,1
490,-0.8,0,41,37700,22,1
471,-3.7,0,51,31200,25.4,1
474,-3.7,0,51,31200,25.4,1
462,-3.7,0,51,31200,25.4,1
466,-0.8,0,41,35500,21.5,1
477,-0.8,0,41,35500,21.5,1
449,-0.8,0,41,35500,21.5,1
454,-1.7,0,44,38800,23.7,1
493,-1.7,0,44,38800,23.7,1
508,-1.7,0,44,38800,23.7,1
468,-3.5,0,50,26100,25.8,1
475,-3.5,0,50,26100,25.8,1
466,-2.2,0,48,41300,23.7,1
462,-2.2,0,48,41300,23.7,1
448,-2.2,0,48,41300,23.7,1
474,-1.6,0,43,34700,23.5,1
489,-1.6,0,43,34700,23.5,1
496,-1.6,0,43,33900,22.9,1
496,-1.6,0,43,33900,22.9,1
479,-1.6,0,43,33900,22.9,1
483,-2.6,0,47,34400,23.8,1
474,-2.6,0,47,34400,23.8,1
555,-1.7,0,40,37100,18.4,1
449,-2.1,0,40,33700,16.7,1
479,-2.1,0,40,33700,16.7,1
460,-2.7,0,41,31800,16,1
472,-2.7,0,41,31800,16,1
486,-4.2,0,43,36600,15.6,1
446,-4.2,0,43,36600,15.6,1
684,-5.3,0,50,30600,16.5,1
434,-2.5,0,41,49100,17.1,1
441,-2.5,0,41,49100,17.1,1
528,-4.5,0,42,34700,16.1,1
472,-4.5,0,42,34700,16.1,1
577,-3.4,0,42,36400,14.3,1
585,-3.4,0,42,36400,14.3,1
441,-4.8,0,41,33400,15.7,1
514,-4.1,0,42,48200,19.7,1
447,-4.1,0,42,48200,19.7,1
434,-4.1,0,42,48200,19.7,1
448,-5.1,0,47,32900,16.9,1
443,-5.1,0,47,32900,16.9,1
697,-3.9,0,42,32100,12.3,1
468,-4.3,0,43,28400,12,1
446,-4.3,0,43,28400,12,1
464,-4.7,0,44,37400,18,1
446,-3.6,0,43,47600,17.8,1
464,-3.6,0,43,47600,17.8,1
434,-6.7,0,62,27600,13.4,1
449,-6.7,0,62,27600,13.4,1
431,-6.7,0,62,27600,13.4,1
450,-7,0,63,26400,12.6,1
421,-7,0,63,26400,12.6,1
424,-6.4,0,63,27600,17.9,1
475,0.4,0,40,50700,22.2,1
472,0.4,0,40,50700,22.2,1
476,-0.3,0,40,38600,21.3,1
459,-0.3,0,40,38600,21.3,1
450,-0.3,0,40,38600,21.3,1
467,-0.5,0,40,35300,21.6,1
476,-0.5,0,40,35300,21.6,1
413,-0.5,0,40,35300,21.6,1
436,-0.5,0,41,33700,21.3,1
453,-0.5,0,41,33700,21.3,1
441,0.3,0,41,49600,23.8,1
546,0.3,0,41,49600,23.8,1
608,-0.3,0,41,37600,22.4,1
549,-0.3,0,41,37600,22.4,1
440,-0.3,0,41,37600,22.4,1
476,-0.6,0,41,35100,21.6,1
473,-0.6,0,41,35100,21.6,1
459,-1,0,40,34200,20.6,1
442,-1,0,40,34200,20.6,1
454,-1,0,40,50100,21.6,1
461,-1,0,40,50100,21.6,1
435,-7.1,0,64,30700,17.1,1
450,-7.1,0,64,30700,17.1,1
436,-7.5,0,67,25400,11.9,1
448,-7.5,0,67,25400,11.9,1
455,-8.2,0,69,25500,11.9,1
469,-8.2,0,69,25500,11.9,1
477,-9.2,0,69,23400,12.4,1
459,-9.2,0,69,23400,12.4,1
470,-7.8,0,66,24100,12.8,1
471,-7.8,0,66,24100,12.8,1
475,-6,0,47,30300,18.2,1
539,-6,0,47,30300,18.2,1
597,-4.6,0,42,30800,13.1,1
461,-0.7,0,32,42200,8.4,1
529,-0.7,0,32,42200,8.4,1
437,0,0,38,40500,6.5,1
503,0,0,38,40500,6.5,1
430,-0.9,0,37,30800,7.1,1
495,-2.6,0,43,46600,8.9,1
446,-2.6,0,43,46600,8.9,1
458,-7.1,0,64,28300,16.3,1
440,-7.8,0,68,23700,11,1
654,-3.1,0,40,50900,15,1
519,-3.1,0,40,50900,15,1
571,-2.4,0,39,43800,13.4,1
483,-2.4,0,39,43800,13.4,1
489,-0.6,0,36,56000,6.8,1
455,-0.6,0,36,56000,6.8,1
440,-6.7,0,66,26600,15.1,1
442,-6.7,0,66,26600,15.1,1
449,-7.1,0,64,26900,14.8,1
483,-7.1,0,64,26900,14.8,1
479,-7.9,0,69,23200,11.8,1
457,-7.9,0,69,23200,11.8,1
450,-8.4,0,68,26000,13.7,1
450,-8.4,0,68,26000,13.7,1
477,-9.9,0,69,21600,11.3,1
463,-9.9,0,69,21600,11.3,1
492,-7.3,0,63,29400,13.8,1
714,-5.8,0,48,28000,17.4,1
511,-2.2,0,38,43500,12.4,1
483,0.1,0,32,61600,6.5,1
719,-0.1,0,41,33500,5.8,1
449,-2.8,0,41,44300,11.5,1
587,-7.1,0,59,29000,13.3,1
559,-7.1,0,59,29000,13.3,1
620,-5.4,0,49,27300,15.5,1
603,-3.2,0,40,35400,16,1
578,-3.2,0,40,35400,16,1
497,-1.9,0,36,41900,11.3,1
623,-1.9,0,36,41900,11.3,1
471,-0.5,0,32,47800,8.7,1
481,-0.5,0,32,47800,8.7,1
543,-0.3,0,43,30300,5.8,1
475,-0.3,0,43,30300,5.8,1
480,-1.1,0,37,51100,9.6,1
525,-1.1,0,37,51100,9.6,1
488,-3.3,0,40,38000,11.8,1
471,-3.3,0,40,38000,11.8,1
458,-6.8,0,66,27100,16.2,1
507,-7.3,0,65,25700,13.3,1
444,-7.3,0,65,25700,13.3,1
438,-7.3,0,65,25700,13.3,1
489,-8.1,0,70,24800,15.1,1
430,-8.1,0,70,24800,15.1,1
471,-8.1,0,70,24800,15.1,1
473,-8.5,0,68,14700,13.7,1
510,-9.4,0,70,21500,10.5,1
620,-5.2,0,49,40500,18.4,1
656,-5.2,0,49,40500,18.4,1
616,-5.2,0,49,40500,18.4,1
467,-6.9,0,66,28500,16.5,1
434,-6.9,0,66,28500,16.5,1
465,-7.9,0,68,13900,13.4,1
494,-7.9,0,68,13900,13.4,1
452,-8.8,0,70,24900,10.1,1
504,-8.8,0,70,24900,10.1,1
520,-6.7,0,55,28300,15,1
467,-6.7,0,55,28300,15,1
531,-0.4,0,35,56500,10.8,1
506,-0.6,0,33,42200,8,1
504,-0.6,0,33,42200,8,1
488,0.1,0,44,46400,7.4,1
488,0.1,0,44,46400,7.4,1
491,-1.9,0,39,39800,10,1
491,-1.9,0,39,39800,10,1
463,-2.4,0,40,51000,9.2,1
460,-2.4,0,40,51000,9.2,1
463,-2.4,0,40,51000,9.2,1
444,-2.4,0,43,46600,7.6,1
475,-2.4,0,43,46600,7.6,1
442,-7.5,0,65,25200,13.3,1
465,-8,0,68,14600,13.3,1
451,-8,0,68,14600,13.3,1
477,-8,0,68,14600,13.3,1
511,-0.8,0,34,47600,10.6,1
513,-0.8,0,34,47600,10.6,1
471,-0.4,0,43,41000,7.2,1
502,-0.4,0,43,41000,7.2,1
503,-2.7,0,42,31600,9.9,1
476,-2.7,0,42,31600,9.9,1
527,-6.9,0,65,30500,17.5,1
443,-6.9,0,65,30500,17.5,1
514,-7.5,0,66,27300,14.5,1
437,-7.5,0,66,27300,14.5,1
451,-8,0,70,26200,13.3,1
701,-8.6,0,69,23800,10.1,1
1168,-8.6,0,69,23800,10.1,1
579,-6.6,0,51,27500,16.6,1
426,-6.6,0,51,27500,16.6,1
565,-5.2,0,47,32100,15,1
536,-3.2,0,40,36300,14.1,1
515,-0.4,0,35,37100,7.9,1
476,-3.3,0,43,37400,10.2,1
450,-0.7,0,40,36600,7,1
483,-0.7,0,40,36600,7,1
531,-8.1,0,69,26000,12.2,1
437,-8.1,0,69,26000,12.2,1
448,-4.9,0,45,30900,14.5,1
542,-4.9,0,45,30900,14.5,1
542,-2,0,40,50400,13.6,1
534,-2,0,40,50400,13.6,1
515,-0.7,0,33,44600,10.3,1
571,-0.7,0,33,44600,10.3,1
512,0.2,0,36,55800,4.9,1
494,0.2,0,36,55800,4.9,1
489,-3.8,0,46,34200,10.8,1
470,-8.3,0,68,25700,13.4,1
645,-8.2,0,68,22900,9.5,1
538,-6.2,0,48,42300,18.1,1
420,-6.5,0,65,28900,14.8,1
439,-6.5,0,65,28900,14.8,1
492,-2.8,0,41,42300,12.1,1
435,-5.6,0,62,18900,11.6,1
464,-5.6,0,62,18900,11.6,1
430,-5.6,0,62,18900,11.6,1
444,-4.6,0,62,20600,7.7,1
450,-4.6,0,62,20600,7.7,1
432,-4.6,0,62,20600,7.7,1
465,-5,0,61,19800,10.5,1
478,-5,0,61,19800,10.5,1
455,-5,0,61,19800,10.5,1
479,-4.4,0,62,23800,9.7,1
484,-4.4,0,62,23800,9.7,1
464,-4.4,0,62,23800,9.7,1
495,-1.7,0,67,20500,7.8,1
477,-1.7,0,67,20500,7.8,1
423,-1.7,0,67,20500,7.8,1
551,1.1,0,58,28900,15.6,1
486,1.8,0,53,30000,14.1,1
502,1.8,0,53,30000,14.1,1
444,1.8,0,53,30000,14.1,1
523,2.9,0,48,41700,13.2,1
485,2.9,0,48,41700,13.2,1
446,2.4,0,46,28300,12.8,1
466,2.4,0,46,28300,12.8,1
441,2.6,0,47,43200,16.6,1
438,2.6,0,47,43200,16.6,1
435,0.2,0,51,28300,10.8,1
449,0.2,0,51,28300,10.8,1
467,0.2,0,51,28300,10.8,1
483,0.7,0,39,51500,5.1,1
441,0.7,0,39,51500,5.1,1
447,-5.7,0,62,17800,11,1
479,-4.7,0,63,20600,10,1
454,-5.2,0,59,19100,10.6,1
478,-4.4,0,63,22600,11.1,1
480,-0.9,0,67,19800,7.8,1
491,1.2,0,57,27800,14.6,1
475,1.2,0,57,27800,14.6,1
477,1.8,0,51,29800,14.4,1
457,2.7,0,47,34800,14.9,1
535,2.7,0,47,34800,14.9,1
448,2.6,0,47,27400,13,1
469,2.6,0,47,27400,13,1
548,1.8,0,49,33500,10.9,1
462,1.8,0,49,33500,10.9,1
738,-0.3,0,48,25900,9.4,1
455,0.7,0,43,45500,12.2,1
448,-5.4,0,60,20800,11.5,1
466,-4.7,0,62,18900,12.6,1
463,-4.9,0,64,20500,12.2,1
467,-3.8,0,58,24600,8.7,1
514,-4.3,0,64,21000,9.5,1
491,-0.3,0,67,26700,11.6,1
485,-0.3,0,67,26700,11.6,1
503,2.5,0,50,40300,15.4,1
517,2.7,0,46,32400,14.1,1
485,2.9,0,48,41900,15.8,1
446,1.3,0,52,28700,7.6,1
445,0.7,0,45,44600,8,1
413,-0.8,0,49,30800,11.2,1
440,-5.7,0,61,20000,11.6,1
417,-5.7,0,61,20000,11.6,1
439,-4.9,0,62,18400,12.4,1
428,-4.9,0,62,18400,12.4,1
417,-4.9,0,62,18400,12.4,1
474,-5.2,0,65,20000,12.2,1
440,-5.2,0,65,20000,12.2,1
495,-4.1,0,58,23800,10.5,1
455,-4.1,0,58,23800,10.5,1
425,-4.1,0,58,23800,10.5,1
486,-3.7,0,64,21100,8.4,1
480,-3.7,0,64,21100,8.4,1
422,-3.7,0,64,21100,8.4,1
417,1.2,0,57,27600,14.9,1
457,1.2,0,57,27600,14.9,1
460,1.2,0,57,27600,14.9,1
446,2.3,0,49,33100,15.8,1
447,2.3,0,49,33100,15.8,1
433,2.3,0,49,33100,15.8,1
480,2.6,0,45,31400,13.4,1
495,2.6,0,45,31400,13.4,1
445,2.7,0,48,32000,12.7,1
515,2.7,0,48,32000,12.7,1
468,1.1,0,55,26200,6.6,1
485,1.1,0,55,26200,6.6,1
452,1.1,0,55,26200,6.6,1
467,0.6,0,42,44600,12,1
640,0.6,0,42,44600,12,1
2183,-1.5,0,56,25000,9.7,1
420,-5.2,0,61,21800,9.8,1
447,-5.2,0,61,21800,9.8,1
455,-4.8,0,65,20200,7.2,1
474,-4.8,0,65,20200,7.2,1
454,0.2,0,66,24800,11.5,1
441,0.2,0,66,24800,11.5,1
454,-5.1,0,62,18400,11.8,1
487,-4.6,0,59,22300,11.2,1
514,-3,0,65,27600,8,1
530,0.6,0,63,24600,12.1,1
491,1.8,0,56,34900,15.1,1
520,2.3,0,49,31100,15.1,1
506,3,0,45,45400,13.4,1
414,3,0,45,45400,13.4,1
496,2.8,0,47,28900,10.2,1
421,2.8,0,47,28900,10.2,1
453,1.4,0,56,35000,11.6,1
446,-0.4,0,40,33800,12,1
551,-0.4,0,40,33800,12,1
454,-5.4,0,61,20600,11.7,1
452,-5.2,0,62,18600,11.6,1
460,-4.7,0,64,20300,10.4,1
470,-5,0,61,20900,11.1,1
507,-2.8,0,66,24500,8.4,1
462,1,0,61,24200,12.6,1
464,1.8,0,55,31000,15.4,1
447,2.3,0,48,30200,14.5,1
448,1.8,0,45,34100,13.4,1
465,2.5,0,47,26000,7.9,1
512,0.7,0,55,30900,12.3,1
448,-0.8,0,38,28900,11.2,1
511,1.3,0,59,31900,12.6,1
440,1.3,0,59,31900,12.6,1
467,-5.1,0,60,21700,11.2,1
449,-5.1,0,60,21700,11.2,1
427,-2.5,0,67,22800,8.9,1
436,-2.5,0,67,22800,8.9,1
435,-2.5,0,67,22800,8.9,1
462,-2.8,0,66,20800,9.2,1
451,-2.8,0,66,20800,9.2,1
482,-2.8,0,66,20800,9.2,1
459,-3.2,0,64,24400,6.5,1
640,-3.2,0,64,24400,6.5,1
453,-2.9,0,67,19700,8.8,1
451,-2.9,0,67,19700,8.8,1
572,-3.1,0,64,23300,7.2,1
607,-3.1,0,64,23300,7.2,1
429,-2.6,0,66,22200,10.2,1
449,-2.6,0,66,22200,10.2,1
445,-2.9,0,67,21600,6.2,1
483,-2.9,0,67,21600,6.2,1
450,-3.2,0,64,21300,8.2,1
452,-3.2,0,64,21300,8.2,1
440,-2.7,0,65,21400,9.7,1
417,-2.7,0,65,21400,9.7,1
450,-2.7,0,65,21400,9.7,1
451,-3,0,67,21200,6.8,1
453,-3,0,67,21200,6.8,1
494,-3.1,0,64,22700,3.7,1
445,-3.1,0,64,22700,3.7,1
462,-3,0,66,21300,7.9,1
483,-3,0,66,21300,7.9,1
480,-3,0,66,21300,7.9,1
439,-2,0,65,24700,8.2,1
475,-2,0,65,24700,8.2,1
474,-2,0,65,24700,8.2,1
447,-3,0,65,21100,8.7,1
472,-3,0,65,21100,8.7,1
535,-2.6,0,65,22400,8.9,1
488,-2.6,0,65,22400,8.9,1
465,-3.1,0,64,24900,6.9,1
448,-3.1,0,64,24900,6.9,1
471,-3.1,0,64,24900,6.9,1
449,-3.4,0,66,20000,9.2,1
548,-3.4,0,66,20000,9.2,1
448,-3.4,0,67,20300,8.9,1
439,-3.4,0,67,20300,8.9,1
455,-3.2,0,64,21400,7.4,1
460,-3.2,0,64,21400,7.4,1
449,-3.6,0,69,19700,2.8,1
451,-3.6,0,69,19700,2.8,1
444,-3.5,0,64,20100,5.6,1
450,-3.5,0,64,20100,5.6,1
454,-3.6,0,72,17200,3.7,1
564,-3.6,0,72,17200,3.7,1
442,-3.5,0,64,20000,4.6,1
459,-3.5,0,64,20000,4.6,1
467,-3.1,0,75,15600,6,1
